datatime,id,date,time,sht_t,sht_h,pm1,pm25,pm10,co2,adc,acc_x,acc_y,acc_z,accx_int,accy_int,accz_int,accx_i,accy_i,accz_i,sht_t_ext,sht_h_ext,gps_lat,gps_lon,gps_alt,gps_speed,gps_dir,gps_fix,ai1_2,ai1_3,ai1_4,ERR,aslung_id,lab_id,cPM1,cPM2.5
2019-03-07 00:00:00,0C9A4249DB8A,2019-03-07,00:00:00,23.2,62.1,17,23,23,425,0,-1,-65,-1,84,118,106,-1,-65,-1,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.112
2019-03-07 00:00:15,0C9A4249DB8A,2019-03-07,00:00:15,23.1,62.3,17,23,24,425,0,-1,-64,-2,79,91,74,0,-65,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.112
2019-03-07 00:00:30,0C9A4249DB8A,2019-03-07,00:00:30,23.2,62.2,17,24,26,425,0,0,-65,-2,93,153,84,-1,-64,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.582999999999998
2019-03-07 00:00:45,0C9A4249DB8A,2019-03-07,00:00:45,23.1,62.3,17,26,30,426,0,-1,-64,-2,108,151,111,1,-63,-1,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,13.524999999999999
2019-03-07 00:01:00,0C9A4249DB8A,2019-03-07,00:01:00,23.1,62.4,18,27,30,426,0,1,-63,-1,117,163,102,0,-64,-3,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.868,13.995999999999999
2019-03-07 00:01:15,0C9A4249DB8A,2019-03-07,00:01:15,23.1,62.4,18,27,28,426,0,0,-64,-3,115,144,105,-1,-62,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.868,13.995999999999999
2019-03-07 00:01:30,0C9A4249DB8A,2019-03-07,00:01:30,23.1,62.2,18,25,27,426,0,-1,-62,-2,96,144,129,-1,-64,-3,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.868,13.053999999999998
2019-03-07 00:01:45,0C9A4249DB8A,2019-03-07,00:01:45,23.1,62.2,17,23,25,426,0,-1,-64,-3,111,142,109,0,-64,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.112
2019-03-07 00:02:00,0C9A4249DB8A,2019-03-07,00:02:00,23.1,62.2,18,23,26,426,0,0,-64,-2,108,181,101,-2,-63,-3,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.868,12.112
2019-03-07 00:02:15,0C9A4249DB8A,2019-03-07,00:02:15,23.1,62.3,17,23,25,426,0,-2,-63,-3,85,137,109,-1,-64,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.112
2019-03-07 00:02:30,0C9A4249DB8A,2019-03-07,00:02:30,23.1,62.1,17,24,24,426,0,-1,-64,-2,105,156,101,0,-62,-3,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.582999999999998
2019-03-07 00:02:45,0C9A4249DB8A,2019-03-07,00:02:45,23.2,62.1,16,23,25,427,0,0,-62,-3,105,167,107,-1,-63,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,10.658,12.112
2019-03-07 00:03:00,0C9A4249DB8A,2019-03-07,00:03:00,23.2,62.0,16,23,24,426,0,-1,-63,-2,119,127,92,0,-62,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,10.658,12.112
2019-03-07 00:03:15,0C9A4249DB8A,2019-03-07,00:03:15,23.2,61.9,16,23,24,426,0,0,-62,-2,98,133,104,0,-63,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,10.658,12.112
2019-03-07 00:03:30,0C9A4249DB8A,2019-03-07,00:03:30,23.2,61.9,17,24,26,426,0,0,-63,-2,109,139,116,-1,-64,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.263,12.582999999999998
2019-03-07 00:03:45,0C9A4249DB8A,2019-03-07,00:03:45,23.2,61.9,16,23,24,426,0,-1,-64,-2,104,172,117,-1,-64,-1,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,10.658,12.112
2019-03-07 00:04:00,0C9A4249DB8A,2019-03-07,00:04:00,23.2,62.0,18,25,26,425,0,-1,-64,-1,113,159,109,0,-63,-4,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.868,13.053999999999998
2019-03-07 00:04:15,0C9A4249DB8A,2019-03-07,00:04:15,23.1,61.9,18,24,26,426,0,0,-63,-4,104,168,114,0,-63,-2,0.0,0.0,25.039288,121.61293899999998,0,0,0,0,0,0,0,0,AL-0213,AS_Lung_I,11.868,12.582999999999998
